time_s,diameter
28.3910967,100.9012575
28.42162477,101.1127014
28.45215283,101.2528002
28.4826809,101.2528002
28.51320897,101.2528002
28.543737,101.151494
28.57426507,100.9556829
28.60479313,100.702879
28.6353212,100.4130378
28.66584927,100.1050979
28.69637733,99.79381049
28.72690537,99.48748014
28.75743343,99.18704772
28.7879615,98.8867056
28.81848957,98.57595602
28.84901763,98.24274987
28.8795457,97.87712871
28.91007373,97.47467786
28.9406018,97.03910589
28.97112987,96.58339964
29.00165793,96.12924344
29.032186,95.70469567
29.06271407,95.34043431
29.0932421,95.06515601
29.12377017,94.93790927
29.15429823,94.93790927
29.1848263,94.93790927
29.21535437,95.12202788
29.24588243,95.38377853
29.27641047,95.68677504
29.30693853,95.99068668
29.3374666,96.25665017
29.36799467,96.4523802
29.39852273,96.4637942
29.4290508,96.4637942
29.45957883,96.4637942
29.4901069,96.28518427
29.52063497,96.04350653
29.55116303,95.76124305
29.5816911,95.45810064
29.61221913,95.14734106
29.6427472,94.83389937
29.67327527,94.51473136
29.70380333,94.18138667
29.7343314,93.82433404
29.76485947,93.4381588
29.7953875,93.02649282
29.82591557,92.60548554
29.85644363,92.20480656
29.8869717,91.86557006
29.91749977,91.67333292
29.94802783,91.67333292
29.97855587,91.67333292
30.00908393,91.99266149
30.039612,92.50611236
30.07014007,93.17219474
30.10066813,93.9202023
30.1311962,94.65635862
30.16172423,95.27461464
30.1922523,95.48242229
30.22278037,95.48242229
30.25330843,95.48242229
30.2838365,94.83173105
30.31436457,93.84365209
30.3448926,92.60341202
30.37542067,91.23596461
30.40594873,89.8917549
30.4364768,88.72819796
30.46700487,87.88949277
30.49753293,87.88949277
30.52806097,87.88949277
30.55858903,88.20026643
30.5891171,89.27768111
30.61964517,90.7238668
30.65017323,92.40567265
30.6807013,94.17074294
30.71122933,95.86676838
30.7417574,97.35966297
30.77228547,98.54814922
30.80281353,99.37292637
30.8333416,99.7197759
30.86386963,99.7197759
30.8943977,99.7197759
30.92492577,99.31524809
30.95545383,98.79140663
30.9859819,98.23415609
31.01650997,97.71552087
31.047038,97.28731842
31.07756607,96.97877006
31.10809413,96.79775862
31.1386222,96.79775862
31.16915027,96.79775862
31.19967833,96.87423975
31.23020637,97.02337323
31.26073443,97.19367981
31.2912625,97.36788691
31.32179057,97.53455102
31.35231863,97.68685368
31.3828467,97.82065688
31.41337473,97.93250943
31.4439028,98.01819896
31.47443087,98.06090411
31.50495893,98.06090411
31.535487,98.06090411
31.56601507,97.98677041
31.5965431,97.86719418
31.62707117,97.70918616
31.65759923,97.52599393
31.6881273,97.33645963
31.71865537,97.16326786
31.74918343,97.03031076
31.77971147,97.03031076
31.81023953,97.03031076
31.8407676,97.06502033
31.87129567,97.25071924
31.90182373,97.51558372
31.9323518,97.84128459
31.96287983,98.20272523
31.9934079,98.57094486
32.02393597,98.91647255
32.05446403,99.21265994
32.0849921,99.43854332
32.11552013,99.58087445
32.1460482,99.58087445
32.17657627,99.58087445
32.20710433,99.50259776
32.2376324,99.34411684
32.26816047,99.14966154
32.2986885,98.93966345
32.32921657,98.73280037
32.35974463,98.54420416
32.3902727,98.38433688
32.42080077,98.25859619
32.45132883,98.16760529
32.48185687,98.10805627
32.51238493,98.07392003
32.542913,98.0578138
32.57344107,98.05232705
32.60396913,98.05114206
32.6344972,98.04983629
32.66502523,98.04631085
32.6955533,98.040843
32.72608137,98.040843
32.75660943,98.040843
32.7871375,98.04356808
32.81766557,98.06596593
32.8481936,98.1064369
32.87872167,98.16772525
32.90924973,98.25070046
32.9397778,98.35407765
32.97030587,98.47439306
33.00083393,98.60624936
33.03136197,98.74282293
33.06189003,98.87659797
33.0924181,99.00026333
33.12294617,99.10767878
33.15347423,99.19479339
33.18400227,99.26038481
33.21453033,99.30649003
33.2450584,99.33842005
33.27558647,99.36429307
33.30611453,99.39408179
33.3366426,99.4382423
33.36717063,99.50606546
33.3976987,99.60395447
33.42822677,99.73387157
33.45875483,99.89220384
33.4892829,100.0692671
33.51981097,100.2495985
33.550339,100.41309
33.58086707,100.5368993
33.61139513,100.5368993
33.6419232,100.5368993
33.67245127,100.4553186
33.70297933,100.2292343
33.73350737,99.8996665
33.76403543,99.47882423
33.7945635,98.98850469
33.82509157,98.45845615
33.85561963,97.92374575
33.8861477,97.42141152
33.91667573,96.98677645
33.9472038,96.64985204
33.97773187,96.43225413
34.00825993,96.43225413
34.038788,96.43225413
34.06931607,96.54736092
34.0998441,96.80263074
34.13037217,97.12344475
34.16090023,97.47571875
34.1914283,97.82472351
34.22195637,98.13872728
34.25248443,98.3922131
34.28301247,98.5683206
34.31354053,98.61511004
34.3440686,98.61511004
34.37459667,98.61511004
34.40512473,98.51134021
34.43565277,98.38537724
34.46618083,98.26396622
34.4967089,98.17225138
34.52723697,98.17225138
34.55776503,98.17225138
34.5882931,98.24708525
34.61882113,98.40820834
34.6493492,98.62731236
34.67987727,98.88856699
34.71040533,99.17251629
34.7409334,99.4586822
34.77146147,99.72812057
34.8019895,99.96558253
34.83251757,100.1609994
34.86304563,100.310115
34.8935737,100.4142202
34.92410177,100.4790805
34.95462983,100.5132702
34.98515787,100.5191788
35.01568593,100.5191788
35.046214,100.5191788
35.07674207,100.5071808
35.10727013,100.4888393
35.1377982,100.4597174
35.16832623,100.4136998
35.1988543,100.3447536
35.22938237,100.2488093
35.25991043,100.1254197
35.2904385,99.97888537
35.32096657,99.8186156
35.3514946,99.65861197
35.38202267,99.51610036
35.41255073,99.40947412
35.4430788,99.40947412
35.47360687,99.40947412
35.50413493,99.45441015
35.53466297,99.6133895
35.56519103,99.83657714
35.5957191,100.1072549
35.62624717,100.4021538
35.65677523,100.6937423
35.68730327,100.9531303
35.71783133,101.1532251
35.7483594,101.2128997
35.77888747,101.2128997
35.80941553,101.2128997
35.8399436,101.0328067
35.87047163,100.7656746
35.9009997,100.4311355
35.93152777,100.0537823
35.96205583,99.66030575
35.9925839,99.27653054
36.02311197,98.92472807
36.05364,98.6215271
36.08416807,98.37664447
36.11469613,98.19253282
36.1452242,98.06491208
36.17575227,97.98403623
36.20628033,97.93646484
36.23680837,97.90706805
36.26733643,97.88099742
36.2978645,97.84539543
36.32839257,97.79068185
36.35892063,97.71132958
36.3894487,97.60611215
36.41997673,97.47785936
36.4505048,97.33279264
36.48103287,97.17953066
36.51156093,97.02786552
36.542089,96.88741861
36.57261707,96.76630028
36.6031451,96.66991825
36.63367317,96.60010079
36.66420123,96.55470863
36.6947293,96.52789066
36.72525737,96.51107826
36.75578543,96.49470889
36.78631347,96.47052718
36.81684153,96.43415416
36.8473696,96.38747413
36.87789767,96.34030407
36.90842573,96.34030407
36.93895377,96.34030407
36.96948183,96.41012584
37.0000099,96.59694908
37.03053797,96.90685878
37.06106603,97.34913228
37.0915941,97.91479449
37.12212213,98.57309234
37.1526502,99.27089352
37.18317827,99.93565579
37.21370633,100.4820803
37.2442344,100.5858561
37.27476247,100.5858561
37.3052905,100.5858561
37.33581857,99.92562718
37.36634663,98.90845834
37.3968747,97.5896396
37.42740277,96.0634965
37.45793083,94.45473847
37.48845887,92.90507144
37.51898693,91.55677875
37.549515,90.53553195
37.58004307,90.14591516
37.61057113,90.14591516
37.6410992,90.14591516
37.67162723,90.90997348
37.7021553,92.00740572
37.73268337,93.3195969
37.76321143,94.71484033
37.7937395,96.06527298
37.82426757,97.26237097
37.8547956,98.22883997
37.88532367,98.92537256
37.91585173,99.35159686
37.9463798,99.46214565
37.97690787,99.46214565
38.00743593,99.46214565
38.03796397,99.33869989
38.06849203,99.30404457
38.0990201,99.30404457
38.12954817,99.30404457
38.16007623,99.46919284
38.19060427,99.6990447
38.22113233,99.95559359
38.2516604,100.1959793
38.28218847,100.3811003
38.31271653,100.405417
38.3432446,100.405417
38.37377263,100.405417
38.4043007,100.2531835
38.43482877,100.0661013
38.46535683,99.88372161
38.4958849,99.74471931
38.52641297,99.74471931
38.556941,99.74471931
38.58746907,99.83777911
38.61799713,100.0521035
38.6485252,100.3286149
38.67905327,100.6336609
38.70958133,100.929715
38.74010937,101.180953
38.77063743,101.3582473
38.8011655,101.3582473
38.83169357,101.3582473
38.86222163,101.3201915
38.8927497,101.1347089
38.92327773,100.8950223
38.9538058,100.627569
38.98433387,100.3580463
39.01486193,100.1080539
39.04539,99.89283765
39.07591807,99.72040183
39.1064461,99.59200037
39.13697417,99.5037704
39.16750223,99.44907903
39.1980303,99.42831133
39.22855837,99.42831133
39.2590864,99.42831133
39.28961447,99.46363696
39.32014253,99.52501529
39.3506706,99.61750411
39.38119867,99.74444371
39.41172673,99.90496302
39.44225477,100.0919809
39.47278283,100.2911875
39.5033109,100.4813298
39.53383897,100.6358977
39.56436703,100.6358977
39.5948951,100.6358977
39.62542313,100.6091662
39.6559512,100.3676767
39.68647927,99.99935016
39.71700733,99.51685293
39.7475354,98.94569232
39.77806347,98.32206578
39.8085915,97.68926188
39.83911957,97.09310357
39.86964763,96.57706428
39.9001757,96.17772454
39.93070377,95.92116562
39.96123183,95.92116562
39.99175987,95.92116562
40.02228793,96.07563419
40.052816,96.39565696
40.08334407,96.80649395
40.11387213,97.27447313
40.1444002,97.76559125
40.17492823,98.24835699
40.2054563,98.69582958
40.23598437,99.08673967
40.26651243,99.40574
40.2970405,99.64296272
40.32756857,99.7931395
40.3580966,99.7931395
40.38862467,99.7931395
40.41915273,99.71666918
40.4496808,99.52456145
40.48020887,99.25774521
40.5107369,98.92390921
40.54126497,98.53278433
40.57179303,98.09635329
40.6023211,97.62883738
40.63284917,97.1463632
40.66337723,96.66627686
40.69390527,96.20614199
40.72443333,95.78252051
40.7549614,95.40968136
40.78548947,95.09840478
40.81601753,94.85504709
40.8465456,94.68100235
40.87707363,94.57264827
40.9076017,94.54294453
40.93812977,94.54294453
40.96865783,94.54294453
40.9991859,94.58564896
41.02971397,94.63024377
41.060242,94.66412752
41.09077007,94.66412752
41.12129813,94.66412752
41.1518262,94.62118331
41.18235427,94.5485139
41.21288233,94.44851671
41.24341037,94.32475113
41.27393843,94.18108247
41.3044665,94.0209159
41.33499457,93.84676619
41.36552263,93.66024315
41.3960507,93.46244906
41.42657873,93.25469894
41.4571068,93.03940261
41.48763487,92.82090355
41.51816293,92.60606305
41.548691,92.40441219
41.57921907,92.22776477
41.6097471,92.08927916
41.64027517,92.02353757
41.67080323,92.02353757
41.7013313,92.02353757
41.73185937,92.14329892
41.7623874,92.33408334
41.79291547,92.58715895
41.82344353,92.8882963
41.8539716,93.21906299
41.88449967,93.55872742
41.91502773,93.88653183
41.94555577,94.18403518
41.97608383,94.43721199
42.0066119,94.63802497
42.03713997,94.78526215
42.06766803,94.88453058
42.0981961,94.94741386
42.12872413,94.98991163
42.1592522,95.03037108
42.18978027,95.08718108
42.22030833,95.17652227
42.2508364,95.3104494
42.28136447,95.49553132
42.3118925,95.73219592
42.34242057,96.01483534
42.37294863,96.33263231
42.4034767,96.67098376
42.43400477,97.01333226
42.46453283,97.34317646
42.49506087,97.64601974
42.52558893,97.91103308
42.556117,98.13224812
42.58664507,98.30915462
42.61717313,98.44664556
42.6477012,98.5543253
42.67822923,98.64526416
42.7087573,98.73434076
42.73928537,98.83635546
42.76981343,98.9641218
42.8003415,99.12674544
42.83086957,99.32828204
42.8613976,99.56692832
42.89192567,99.83484761
42.92245373,100.1186673
42.9529818,100.4006159
42.98350987,100.6602007
43.0140379,100.876265
43.04456597,101.0292214
43.07509403,101.0292214
43.1056221,101.0292214
43.13615017,100.9806225
43.16667823,100.7854235
43.19720627,100.5148132
43.22773433,100.1880427
43.2582624,99.8297754
43.28879047,99.46800646
43.31931853,99.13162931
43.3498466,98.84790557
43.38037463,98.64010712
43.4109027,98.60902641
43.44143077,98.60902641
43.47195883,98.60902641
43.5024869,98.80409353
43.53301497,99.08781899
43.563543,99.44331309
43.59407107,99.8505293
43.62459913,100.2882895
43.6551272,100.736186
43.68565527,101.1761536
43.71618333,101.5935687
43.74671137,101.9778129
43.77723943,102.3223226
43.8077675,102.6242124
43.83829557,102.8836124
43.86882363,103.1028711
43.8993517,103.2857669
43.92987973,103.4368333
43.9604078,103.5608487
43.99093587,103.6624949
44.02146393,103.7461391
44.051992,103.8156784
44.08252007,103.8743822
44.1130481,103.9246954
44.14357617,103.9680046
44.17410423,104.0044085
44.2046323,104.0325748
44.23516037,104.0353803
44.2656884,104.0353803
44.29621647,104.0353803
44.32674453,103.9953899
44.3572726,103.9295168
44.38780067,103.8374949
44.41832873,103.7223332
44.44885677,103.5907975
44.47938483,103.4533429
44.5099129,103.3234074
44.54044097,103.2160894
44.57096903,103.1663959
44.6014971,103.1663959
44.63202513,103.1663959
44.6625532,103.2675971
44.69308127,103.426695
44.72360933,103.6332373
44.7541374,103.8711357
44.78466547,104.1205515
44.8151935,104.3604446
44.84572157,104.571438
44.87624963,104.7385823
44.9067777,104.8536017
44.93730577,104.9162622
44.96783383,104.9162622
44.99836187,104.9162622
45.02888993,104.9241079
45.059418,104.9241079
45.08994607,104.9350387
45.12047413,105.023188
45.1510022,105.1764894
45.18153023,105.3957826
45.2120583,105.6714258
45.24258637,105.9836472
45.27311443,106.3042266
45.3036425,106.5993497
45.33417057,106.8333379
45.3646986,106.8713782
45.39522667,106.8713782
45.42575473,106.8713782
45.4562828,106.610246
45.48681087,106.2185682
45.5173389,105.7216814
45.54786697,105.1576596
45.57839503,104.5740836
45.6089231,104.0235229
45.63945117,103.5581449
45.66997923,103.2239979
45.70050727,103.2239979
45.73103533,103.2239979
45.7615634,103.2711741
45.79209147,103.6345042
45.82261953,104.1227118
45.8531476,104.6821765
45.88367563,105.2499759
45.9142037,105.7608765
45.94473177,106.1549376
45.97525983,106.2591133
46.0057879,106.2591133
46.03631597,106.2591133
46.066844,105.9144056
46.09737207,105.4263958
46.12790013,104.8509423
46.1584282,104.2538906
46.18895627,103.7027145
46.21948433,103.2579231
46.25001237,102.9654317
46.28054043,102.9654317
46.3110685,102.9654317
46.34159657,103.1448778
46.37212463,103.4949299
46.4026527,103.9160437
46.43318073,104.3515832
46.4637088,104.7478345
46.49423687,105.0612985
46.52476493,105.2641177
46.555293,105.2641177
46.58582103,105.2641177
46.6163491,105.2030912
46.64687717,105.0350385
46.67740523,104.8520942
46.7079333,104.6886425
46.73846137,104.569578
46.7689894,104.5103964
46.79951747,104.5103964
46.83004553,104.5059402
46.8605736,104.5006208
46.89110167,104.5006208
46.92162973,104.3933198
46.95215777,104.16894
46.98268583,103.8030519
47.0132139,103.2861289
47.04374197,102.6254963
47.07427003,101.8449539
47.1047981,100.9821801
47.13532613,100.0843391
47.1658542,99.20254529
47.19638227,98.38597233
47.22691033,97.67640784
47.2574384,97.10395428
47.28796647,96.68438452
47.3184945,96.41840736
47.34902257,96.35832211
47.37955063,96.35832211
47.4100787,96.35832211
47.44060677,96.48360606
47.47113483,96.62658566
47.50166287,96.7601586
47.53219093,96.86541793
47.562719,96.93306245
47.59324707,96.95393324
47.62377513,96.95393324
47.6543032,96.96344006
47.68483123,96.96535664
47.7153593,96.96666866
47.74588737,97.02777831
47.77641543,97.14467548
47.8069435,97.3253783
47.83747153,97.57189579
47.8679996,97.88043605
47.89852767,98.24226275
47.92905573,98.6450054
47.9595838,99.07420058
47.99011187,99.51484605
48.0206399,99.95278287
48.05116797,100.3757716
48.08169603,100.7741895
48.1122241,101.1413345
48.14275217,101.4733737
48.17328023,101.7690123
48.20380827,102.0289787
48.23433633,102.2554294
48.2648644,102.4513656
48.29539247,102.6201336
48.32592053,102.7650521
48.3564486,102.8891805
48.38697663,102.9952138
48.4175047,103.0854679
48.44803277,103.1619105
48.47856083,103.2261913
48.5090889,103.2796367
48.53961697,103.3231953
48.570145,103.3573399
48.60067307,103.3819583
48.63120113,103.3877157
48.6617292,103.3877157
48.69225727,103.3877157
48.72278533,103.3606073
48.75331337,103.3153808
48.78384143,103.2504744
48.8143695,103.165403
48.84489757,103.0611827
48.87542563,102.9405983
48.9059537,102.8082436
48.93648173,102.670297
48.9670098,102.534034
48.99753787,102.4071293
49.02806593,102.296837
49.058594,102.2091664
49.08912203,102.148177
49.1196501,102.1287559
49.15017817,102.1287559
49.18070623,102.1287559
49.2112343,102.1658572
49.24176237,102.2147601
49.2722904,102.2682707
49.30281847,102.3195359
49.33334653,102.3627618
49.3638746,102.3937394
49.39440267,102.3990995
49.42493073,102.3990995
49.45545877,102.3990995
49.48598683,102.375601
49.5165149,102.3445586
49.54704297,102.3099866
49.57757103,102.2759002
49.6080991,102.2459233
49.63862713,102.2229693
49.6691552,102.2101637
49.69968327,102.2101637
49.73021133,102.2101637
49.7607394,102.2234032
49.79126747,102.2419928
49.8217955,102.2626104
49.85232357,102.281628
49.88285163,102.2956876
49.9133797,102.2956876
49.94390777,102.2956876
49.97443583,102.2920928
50.00496387,102.2798485
50.03549193,102.2798485
50.06602,102.2798485
50.09654807,102.2846268
50.12707613,102.3241906
50.1576042,102.3916724
50.18813223,102.487427
50.2186603,102.6068106
50.24918837,102.7397647
50.27971643,102.8712491
50.3102445,102.9825954
50.34077253,103.0043467
50.3713006,103.0043467
50.40182867,103.0043467
50.43235673,102.8620033
50.4628848,102.6403082
50.49341287,102.3506758
50.5239409,102.0137949
50.55446897,101.6576151
50.58499703,101.3140713
50.6155251,101.0149514
50.64605317,100.7874827
50.67658123,100.6616293
50.70710927,100.6616293
50.73763733,100.6616293
50.7681654,100.785118
50.79869347,100.9513205
50.82922153,101.1238745
50.8597496,101.2644377
50.89027763,101.2644377
50.9208057,101.2644377
50.95133377,101.1874821
50.98186183,100.9470535
51.0123899,100.6086175
51.04291797,100.196701
51.073446,99.74414424
51.10397407,99.28733906
51.13450213,98.86107813
51.1650302,98.49380866
51.19555827,98.20400808
51.22608633,97.99821597
51.25661437,97.87098837
51.28714243,97.80673396
51.3176705,97.78309637
51.34819857,97.77530767
51.37872663,97.76079493
51.4092547,97.72329207
51.43978273,97.65579908
51.4703108,97.56192101
51.50083887,97.45538072
51.53136693,97.35778978
51.561895,97.35778978
51.59242303,97.35778978
51.6229511,97.37235942
51.65347917,97.54602732
51.68400723,97.81515951
51.7145353,98.16886597
51.74506337,98.58500047
51.7755914,99.03286313
51.80611947,99.47730214
51.83664753,99.88360878
51.8671756,100.2224618
51.89770367,100.4741485
51.92823173,100.6313812
51.95875977,100.654782
51.98928783,100.654782
52.0198159,100.654782
52.05034397,100.5994757
52.08087203,100.5994757
52.1114001,100.5994757
52.14192813,100.6347129
52.1724562,100.7535501
52.20298427,100.9119562
52.23351233,101.0817428
52.2640404,101.2262632
52.29456847,101.2262632
52.3250965,101.2262632
52.35562457,101.1419939
52.38615263,100.8635993
52.4166807,100.460371
52.44720877,99.96004343
52.47773683,99.4062615
52.50826487,98.85332085
52.53879293,98.35910267
52.569321,97.97725804
52.59984907,97.83607752
52.63037713,97.83607752
52.66090517,97.83607752
52.69143323,98.1364121
52.7219613,98.56668954
52.75248937,99.07765949
52.78301743,99.61337658
52.8135455,100.1185645
52.84407353,100.5454469
52.8746016,100.8590512
52.90512967,101.0096209
52.93565773,101.0096209
52.9661858,101.0096209
52.99671387,100.8324098
53.0272419,100.5835852
53.05776997,100.2927101
53.08829803,99.98571066
53.1188261,99.68169635
53.14935417,99.39147971
53.17988223,99.11786072
53.21041027,98.8574301
53.24093833,98.60339913
53.2714664,98.348824
53.30199447,98.08957397
53.33252253,97.82649048
53.3630506,97.56637128
53.39357863,97.32165135
53.4241067,97.1088954
53.45463477,96.9464218
53.48516283,96.91269347
53.5156909,96.91269347
53.54621897,96.91269347
53.576747,97.07694995
53.60727507,97.32364178
53.63780313,97.63941398
53.6683312,98.00610753
53.69885927,98.40301494
53.72938733,98.80930681
53.75991537,99.20625159
53.79044343,99.57891369
53.8209715,99.91712438
53.85149957,100.2156541
53.88202763,100.4736492
53.91255567,100.6935089
53.94308373,100.8794515
53.9736118,101.0360462
54.00413987,101.1669636
54.03466793,101.2741365
54.065196,101.3574324
54.09572403,101.4148417
54.1262521,101.4148417
54.15678017,101.4148417
54.18730823,101.3980854
54.2178363,101.3201164
54.24836437,101.2049846
54.2788924,101.0552712
54.30942047,100.8756154
54.33994853,100.6722363
54.3704766,100.4522648
54.40100467,100.2230431
54.43153273,99.99155472
54.46206077,99.76411278
54.49258883,99.54637662
54.5231169,99.3436822
54.55364497,99.16159275
54.58417303,99.00650545
54.6147011,98.88611043
54.64522913,98.8280133
54.6757572,98.8280133
54.70628527,98.8280133
54.73681333,98.94185137
54.7673414,99.13347171
54.79786947,99.40265296
54.8283975,99.74199608
54.85892557,100.135775
54.88945363,100.5597256
54.9199817,100.9819932
54.95050977,101.3652975
54.98103783,101.6701929
55.01156587,101.7739209
55.04209393,101.7739209
55.072622,101.7739209
55.10315007,101.4713527
55.13367813,101.0010429
55.16420617,100.3867557
55.19473423,99.6663247
55.2252623,98.88827261
55.25579037,98.10703961
55.28631843,97.37737812
55.3168465,96.74860386
55.34737453,96.25943351
55.3779026,95.93407679
55.40843067,95.93407679
55.43895873,95.93407679
55.4694868,95.9346906
55.50001487,96.1842234
55.5305429,96.49576064
55.56107097,96.82768453
55.59159903,97.14331706
55.6221271,97.41546337
55.65265517,97.62948415
55.68318323,97.78452
55.71371127,97.8927514
55.74423933,97.97685003
55.7747674,98.06602236
55.80529547,98.19123012
55.83582353,98.38027038
55.8663516,98.65339882
55.89687963,99.02008551
55.9274077,99.47731968
55.95793577,100.0096545
55.98846383,100.5909387
56.0189919,101.1874542
56.04951997,101.7619965
56.080048,102.2783261
56.11057607,102.705391
56.14110413,103.0207791
56.1716322,103.2129842
56.20216027,103.2129842
56.23268833,103.2129842
56.26321637,103.106801
56.29374443,102.9097399
56.3242725,102.6787887
56.35480057,102.443439
56.38532863,102.2295829
56.41585667,102.0571516
56.44638473,101.9387222
56.4769128,101.9224431
56.50744087,101.9224431
56.53796893,101.9224431
56.568497,102.0060406
56.59902503,102.1141984
56.6295531,102.2345109
56.66008117,102.3567559
